Instances,Source,feature_Density,feature_AlgConnectivity,feature_Energy,algo_RandomGreedy,algo_DSATUR,algo_Bktr,algo_HillClimber,algo_HEA,algo_PartialCol,algo_TabuCol,algo_AntCol
Cycle_Driven-152-567Nodes,Cycle_Driven,0.186892765220209,61.6264070658,8.01794408623,33,27,27,25,22,22,22,23
Cycle_Driven-153-388Nodes,Cycle_Driven,0.58091584751858,185.465249314,8.78722188996,70,62,61,53,47,48,48,49
Cycle_Driven-154-215Nodes,Cycle_Driven,0.569137144099108,87.7073256449,6.68013375917,44,38,35,31,29,29,29,29
Cycle_Driven-155-220Nodes,Cycle_Driven,0.056205894562059,1.8604050026,2.87119630605,9,6,6,6,6,5,5,6
Cycle_Driven-156-698Nodes,Cycle_Driven,0.004879693158974,0.267867452763,1.39536285861,6,4,3,3,3,3,3,3
Cycle_Driven-157-598Nodes,Cycle_Driven,0.028251626023092,1.91205236378,3.39621087757,11,8,7,7,6,6,6,7
Cycle_Driven-158-903Nodes,Cycle_Driven,0.015530886205872,1.73059069871,3.10388081845,10,7,6,6,6,6,6,6
Cycle_Driven-159-546Nodes,Cycle_Driven,0.116490237591155,34.6985772247,6.43714845901,24,19,18,17,15,15,15,15
Cycle_Driven-160-416Nodes,Cycle_Driven,0.335669601482854,103.268311668,8.46038276565,42,37,36,33,28,29,29,29
Cycle_Driven-161-919Nodes,Cycle_Driven,0.015850325137914,3.16382659086,3.15428389066,10,7,6,6,6,6,6,6
Cycle_Driven-162-578Nodes,Cycle_Driven,0.029996461832771,1.88171366146,3.4411935804,11,7,7,7,6,6,6,7
Cycle_Driven-163-113Nodes,Cycle_Driven,0.608407079646017,51.9424210405,4.94310565752,28,25,21,20,20,20,20,20
Cycle_Driven-164-540Nodes,Cycle_Driven,0.002411873840445,0.0417758264328,0.66615050398,4,3,3,3,3,3,3,3
Cycle_Driven-165-521Nodes,Cycle_Driven,0.085870367636203,17.3817350559,5.4570098067,18,14,13,13,12,12,12,13
Cycle_Driven-166-798Nodes,Cycle_Driven,0.059030889645695,20.8599928951,5.66037299651,19,15,14,14,12,12,12,13
Cycle_Driven-167-910Nodes,Cycle_Driven,0.008945949540009,0.817550046682,2.30720049336,8,5,5,5,5,5,5,5
Cycle_Driven-168-241Nodes,Cycle_Driven,0.088692946058091,9.09796934869,3.77359830528,11,9,8,8,7,7,7,7
Cycle_Driven-169-778Nodes,Cycle_Driven,0.065895127591786,24.8246423672,5.89683697474,20,16,15,14,13,13,13,14
Cycle_Driven-170-968Nodes,Cycle_Driven,0.021868349756852,1.82470972356,3.82886370329,12,8,8,8,7,7,7,8
Cycle_Driven-171-808Nodes,Cycle_Driven,0.081741445520017,32.9346361023,6.65368850104,24,19,18,17,15,15,15,17
Cycle_Driven-172-408Nodes,Cycle_Driven,0.059100544394662,7.35448413119,4.04611488518,13,10,9,8,8,8,8,8
Cycle_Driven-173-653Nodes,Cycle_Driven,0.00485724217627,0.202345329385,1.31652261647,5,4,3,3,3,3,3,3
Cycle_Driven-174-479Nodes,Cycle_Driven,0.16288292380395,39.994036873,6.98011936593,27,22,21,20,17,18,17,19
Cycle_Driven-175-128Nodes,Cycle_Driven,0.971579724409448,115.622330844,2.67805493316,75,66,64,64,64,64,65,64
Cycle_Driven-176-796Nodes,Cycle_Driven,0.040159919092317,11.3655465691,4.68639632924,15,12,10,10,9,9,9,10
Cycle_Driven-177-584Nodes,Cycle_Driven,0.150661434714161,49.7353426818,7.44718718442,30,24,23,22,19,19,19,21
Cycle_Driven-178-794Nodes,Cycle_Driven,0.014983117390517,1.67693325521,2.83277330982,9,7,6,6,5,5,5,6
Cycle_Driven-179-946Nodes,Cycle_Driven,0.044048458001946,17.2361786669,5.35956451596,18,14,13,12,11,11,11,12
Cycle_Driven-180-354Nodes,Cycle_Driven,0.068708887501801,8.61420362028,4.05256290147,12,9,9,8,8,8,8,8
Cycle_Driven-181-808Nodes,Cycle_Driven,0.053035322119573,15.4772960239,5.4056414441,17,13,13,13,11,11,11,12
Cycle_Driven-182-243Nodes,Cycle_Driven,0.853722409277964,185.415571035,5.51889715742,84,77,73,62,62,61,61,62
Cycle_Driven-183-299Nodes,Cycle_Driven,0.186550245785728,31.6020482028,5.83970812406,21,18,16,15,14,14,14,14
Cycle_Driven-184-172Nodes,Cycle_Driven,0.353869169046647,32.1212356651,5.60587618282,24,20,18,16,16,16,16,16
Cycle_Driven-185-890Nodes,Cycle_Driven,0.00172646958456,0.0785901209522,0.765913866751,5,3,3,3,3,3,3,4
Cycle_Driven-186-209Nodes,Cycle_Driven,0.1347994111152,13.9222970315,4.26434427768,14,11,9,9,9,9,9,9
Cycle_Driven-187-971Nodes,Cycle_Driven,0.01029441430346,1.39016240303,2.59405870305,8,6,5,5,5,5,5,5
Cycle_Driven-188-366Nodes,Cycle_Driven,0.050407964668014,3.76104957217,3.54291945516,11,8,7,7,7,7,7,7
Cycle_Driven-189-412Nodes,Cycle_Driven,0.046866510759927,5.34082431788,3.62665365808,11,8,7,7,7,7,7,7
Cycle_Driven-190-563Nodes,Cycle_Driven,0.017401692761831,1.51175690208,2.56144034122,8,5,5,5,5,5,5,5
Cycle_Driven-191-849Nodes,Cycle_Driven,0.089547636509101,40.7567267365,7.11270283071,26,21,20,20,17,17,17,19
Cycle_Driven-192-214Nodes,Cycle_Driven,0.277477951823088,35.4391527965,5.79803968206,22,19,17,16,15,15,15,15
Cycle_Driven-193-691Nodes,Cycle_Driven,0.01676629123933,1.74859582829,2.79504107193,9,6,6,6,5,5,5,6
Cycle_Driven-194-758Nodes,Cycle_Driven,0.044792142291994,14.7089818933,4.83516337964,15,12,11,11,10,10,10,11
Cycle_Driven-195-107Nodes,Cycle_Driven,0.973725974254981,98.5969937095,2.52225989962,64,57,57,57,57,57,57,57
Cycle_Driven-196-211Nodes,Cycle_Driven,0.507876325885804,82.2222636262,6.61543434273,38,33,30,27,25,25,25,26
Cycle_Driven-197-381Nodes,Cycle_Driven,0.092402265506285,16.9748150384,4.84496509258,16,12,11,11,10,10,10,11
Cycle_Driven-198-282Nodes,Cycle_Driven,0.009818025794402,0.321521572179,1.21396967301,5,4,3,3,3,3,3,3
Cycle_Driven-199-700Nodes,Cycle_Driven,0.092842836705498,36.5497660119,6.56976231774,24,18,18,17,15,15,15,16
Cycle_Driven-200-301Nodes,Cycle_Driven,0.339822812846068,68.9647309853,7.24969751396,34,30,27,25,22,23,23,23
Cycle_Driven-201-480Nodes,Cycle_Driven,0.058141962421712,10.3537408109,4.34955900141,14,11,9,9,9,9,8,9
Cycle_Driven-202-875Nodes,Cycle_Driven,0.02468257600523,5.40595326177,3.86464676777,12,8,8,8,7,7,7,8
Cycle_Driven-203-903Nodes,Cycle_Driven,0.040787913164544,15.8757397974,5.03914225335,17,12,12,11,10,10,10,11
Cycle_Driven-204-466Nodes,Cycle_Driven,0.038257418431861,1.89068151194,3.4783935408,11,8,7,7,7,7,7,7
Cycle_Driven-205-500Nodes,Cycle_Driven,0.026613226452906,1.8275778497,3.01619284836,9,7,6,6,6,6,6,6
Cycle_Driven-206-586Nodes,Cycle_Driven,0.028266386628161,3.57061724843,3.3724162926,10,8,7,7,6,6,6,7
Cycle_Driven-207-938Nodes,Cycle_Driven,0.004118756727113,0.434216995835,1.48747840322,7,4,4,4,4,4,4,4
Cycle_Driven-208-741Nodes,Cycle_Driven,0.02414925046504,1.87146761691,3.50319638273,11,8,7,7,7,7,7,7
Cycle_Driven-209-466Nodes,Cycle_Driven,0.001476764040796,0.0241008623764,0.386495176349,4,3,3,3,3,3,3,3
Cycle_Driven-210-874Nodes,Cycle_Driven,0.018151983874223,1.72290019575,3.29879478913,10,7,7,7,6,6,6,7
Cycle_Driven-211-721Nodes,Cycle_Driven,0.006880875327477,0.518495228691,1.74955081531,7,4,4,4,4,4,4,4
Cycle_Driven-212-203Nodes,Cycle_Driven,0.326488806516119,43.1933748836,5.93624993417,25,21,19,17,16,16,16,16
Cycle_Driven-213-946Nodes,Cycle_Driven,0.012702887121492,1.66379824156,2.85399739828,9,6,6,6,5,5,5,6
Cycle_Driven-214-451Nodes,Cycle_Driven,0.290386794777038,86.3332693482,8.43414806972,40,34,33,31,26,27,27,27
Cycle_Driven-215-659Nodes,Cycle_Driven,0.011922826793843,0.467012625231,2.26294070623,6,5,5,5,5,4,4,5
Cycle_Driven-216-137Nodes,Cycle_Driven,0.918527264920566,111.906273558,3.64324457365,62,56,51,50,49,49,49,50
Cycle_Driven-217-304Nodes,Cycle_Driven,0.461242834809796,99.4618330421,7.77933299395,47,39,37,33,30,30,30,31
Cycle_Driven-218-418Nodes,Cycle_Driven,0.08303787591936,15.1822037431,4.82889602381,15,12,11,11,10,10,10,10
Cycle_Driven-219-701Nodes,Cycle_Driven,0.101805583859792,35.9624143734,6.86003790398,25,20,19,19,16,16,16,18
Cycle_Driven-220-766Nodes,Cycle_Driven,0.008856806430144,0.813113166904,2.09852528641,7,5,4,4,4,4,4,4
Cycle_Driven-221-637Nodes,Cycle_Driven,0.007982583454282,0.619977407061,1.75780492233,7,4,4,4,4,4,4,4
Cycle_Driven-222-299Nodes,Cycle_Driven,0.399093174115059,90.2348286851,7.54007416594,38,34,31,28,26,26,26,26
Cycle_Driven-223-889Nodes,Cycle_Driven,0.010853373058097,1.26426207591,2.53339206471,8,5,5,5,5,5,5,5
Cycle_Driven-224-110Nodes,Cycle_Driven,0.704086738949124,57.8043259998,4.71311534939,33,30,26,24,24,24,24,24
Cycle_Driven-225-641Nodes,Cycle_Driven,0.010623049921997,0.713409744059,2.10321744527,7,5,4,4,4,4,4,4
Cycle_Driven-226-641Nodes,Cycle_Driven,0.01092531201248,0.703507736431,2.13737168006,7,5,4,4,4,4,4,4
Cycle_Driven-227-273Nodes,Cycle_Driven,0.500969618616677,107.932048962,7.46661627801,46,39,37,33,30,31,30,31
Cycle_Driven-228-188Nodes,Cycle_Driven,0.924507907611787,158.917339221,3.99742799957,90,76,78,67,66,66,66,66
Cycle_Driven-229-505Nodes,Cycle_Driven,0.008321546440358,0.581739865658,1.58239043562,5,4,4,4,4,4,4,5
Cycle_Driven-230-489Nodes,Cycle_Driven,0.01729860203158,1.29193267735,2.37006564042,8,5,5,5,5,5,5,5
Cycle_Driven-231-1000Nodes,Cycle_Driven,0.03418018018018,13.2760882374,4.85825946779,16,12,11,11,10,10,10,11
Cycle_Driven-232-719Nodes,Cycle_Driven,0.029431933085646,3.71503997,3.82343478661,12,9,8,8,7,7,7,8
Cycle_Driven-233-540Nodes,Cycle_Driven,0.104782519068233,25.2347100826,6.09995492089,21,17,16,16,14,14,14,15
Cycle_Driven-234-485Nodes,Cycle_Driven,0.039839822782653,1.78080052491,3.62830262175,11,8,7,7,7,7,7,7
Cycle_Driven-235-572Nodes,Cycle_Driven,0.108899856710714,31.952085756,6.38606742123,23,18,17,17,14,15,15,16
Cycle_Driven-236-491Nodes,Cycle_Driven,0.111318009892347,23.9809369175,5.96730717616,21,17,16,15,13,13,13,15
Cycle_Driven-237-850Nodes,Cycle_Driven,0.012100048499965,1.4715832394,2.61786870213,9,6,5,5,5,5,5,5
Cycle_Driven-238-298Nodes,Cycle_Driven,0.212640950895984,30.0890349245,6.14847353448,23,19,18,17,15,15,15,15
Cycle_Driven-239-684Nodes,Cycle_Driven,0.025044309162364,1.89256539424,3.4212415191,11,7,7,7,6,6,6,7
Cycle_Driven-240-498Nodes,Cycle_Driven,0.250030302295701,86.5450705424,8.4092277197,39,32,31,29,25,26,25,26
Cycle_Driven-241-526Nodes,Cycle_Driven,0.119420604743798,34.7659335345,6.38719487037,23,18,17,17,14,15,15,16
Cycle_Driven-242-221Nodes,Cycle_Driven,0.158000822706705,15.3372987626,4.69826363823,15,12,11,10,10,10,10,10
Cycle_Driven-243-133Nodes,Cycle_Driven,0.085554796081112,1.78012134993,2.73922921069,8,6,5,5,5,5,5,5
Cycle_Driven-244-763Nodes,Cycle_Driven,0.039920468657014,9.57475120279,4.58323752524,15,11,10,10,9,9,9,10
Cycle_Driven-245-597Nodes,Cycle_Driven,0.03472058277967,3.71044954367,3.76411705925,12,8,8,8,7,7,7,8
Cycle_Driven-246-466Nodes,Cycle_Driven,0.014324611195717,0.505032982896,2.05750777514,7,5,4,4,4,4,4,4
Cycle_Driven-247-172Nodes,Cycle_Driven,0.306949544403644,30.6269422151,5.39381528568,21,17,16,15,14,14,14,14
Cycle_Driven-248-498Nodes,Cycle_Driven,0.020532835567623,1.61442832584,2.6272783595,8,6,5,5,5,5,5,5
Cycle_Driven-249-266Nodes,Cycle_Driven,0.742034331110795,167.350417597,6.77359178724,70,65,60,50,49,50,49,50
Cycle_Driven-250-906Nodes,Cycle_Driven,0.037449538375227,13.3698119955,4.83381904349,15,12,11,11,10,10,10,11
Cycle_Driven-251-917Nodes,Cycle_Driven,0.019150638354612,1.86594757076,3.47432646093,11,8,7,7,7,7,6,7
Cycle_Driven-252-501Nodes,Cycle_Driven,0.04736127744511,5.62143218049,4.03059108039,12,9,9,8,8,8,8,8
Cycle_Driven-253-379Nodes,Cycle_Driven,0.122391143499322,22.7498988759,5.4806293174,18,15,14,13,12,12,12,13
Cycle_Driven-254-930Nodes,Cycle_Driven,0.001402826487031,0.0665607498473,0.672319220454,4,3,3,3,3,3,3,3
Cycle_Driven-255-596Nodes,Cycle_Driven,0.280824544582933,123.359852367,9.5383861053,49,42,40,38,32,33,32,33
Cycle_Driven-256-304Nodes,Cycle_Driven,0.381513809275664,83.8094557041,7.53078447487,38,32,30,27,25,25,25,25
Cycle_Driven-257-213Nodes,Cycle_Driven,0.178182301355301,17.5308721366,4.84109702324,16,14,12,11,11,10,10,11
Cycle_Driven-258-486Nodes,Cycle_Driven,0.08966950914259,11.6324677838,5.3860950842,18,14,13,13,11,11,11,12
Cycle_Driven-259-795Nodes,Cycle_Driven,0.023436782155474,3.62815345226,3.57855528244,11,8,7,7,7,7,7,7
Cycle_Driven-260-322Nodes,Cycle_Driven,0.347361699657514,80.9431551874,7.5480893709,37,31,29,27,24,24,24,24
Cycle_Driven-261-690Nodes,Cycle_Driven,0.091731347678846,30.0747487842,6.48328564144,23,19,18,17,15,15,15,15
Cycle_Driven-262-662Nodes,Cycle_Driven,0.001695682180711,0.0326227753012,0.596721992771,5,3,3,3,3,3,3,3
Cycle_Driven-263-318Nodes,Cycle_Driven,0.004344979465508,0.0791006061651,0.71493433092,4,3,3,3,3,3,3,3
Cycle_Driven-264-358Nodes,Cycle_Driven,0.13669154812763,23.0653158804,5.59079537334,19,15,15,14,12,13,12,13
Cycle_Driven-265-743Nodes,Cycle_Driven,0.097640874577821,42.5106814339,6.92910381211,25,21,19,19,16,17,16,18
Cycle_Driven-266-776Nodes,Cycle_Driven,0.063325573661457,21.2239330897,5.77483208879,19,15,14,14,13,12,12,14
Cycle_Driven-267-800Nodes,Cycle_Driven,0.043610763454318,9.54700308381,4.88895029273,16,12,11,11,10,10,10,11
Cycle_Driven-268-334Nodes,Cycle_Driven,0.329521137904371,79.2871214774,7.56394912615,34,31,29,26,23,24,24,24
Cycle_Driven-269-344Nodes,Cycle_Driven,0.089124686419418,10.3095377396,4.5133268722,15,11,10,10,9,9,9,9
Cycle_Driven-270-522Nodes,Cycle_Driven,0.164008207028923,50.6498329634,7.30005705523,28,23,22,21,18,19,19,19
Cycle_Driven-271-580Nodes,Cycle_Driven,0.03762134476803,5.40966756045,3.87439763366,13,9,8,8,7,7,7,8
Cycle_Driven-272-474Nodes,Cycle_Driven,0.026868627398507,1.65315083252,2.93677623207,10,6,6,6,6,6,6,6
Cycle_Driven-273-595Nodes,Cycle_Driven,0.236935178111648,99.8191141405,8.99845250663,42,36,34,33,28,28,28,29
Cycle_Driven-274-724Nodes,Cycle_Driven,0.075823571215699,22.3572586228,6.07798954164,21,17,16,15,13,13,13,15
Cycle_Driven-275-401Nodes,Cycle_Driven,0.008054862842893,0.302614625466,1.32972569853,6,4,3,3,3,3,3,3
Cycle_Driven-276-160Nodes,Cycle_Driven,0.352044025157232,36.4149835031,5.39986767318,23,19,16,15,15,15,15,15
Cycle_Driven-277-359Nodes,Cycle_Driven,0.206952895224163,42.7270014096,6.6759250941,25,22,20,19,17,17,17,17
Cycle_Driven-278-107Nodes,Cycle_Driven,0.339093634279668,18.983912444,4.38834565826,17,13,11,11,11,11,11,11
Cycle_Driven-279-827Nodes,Cycle_Driven,0.020699690529379,1.78473867381,3.41561550079,11,8,7,7,7,7,6,7
Cycle_Driven-280-800Nodes,Cycle_Driven,0.005713391739675,0.280225031111,1.668213399,6,4,4,4,4,4,4,4
Cycle_Driven-281-102Nodes,Cycle_Driven,0.737526693845855,58.7830109322,4.48630072514,34,30,26,24,24,24,24,24
Cycle_Driven-282-117Nodes,Cycle_Driven,0.992631889183613,111.825697282,2.11053169516,88,87,87,87,87,87,87,89
Cycle_Driven-283-521Nodes,Cycle_Driven,0.089465524878193,21.1508198612,5.57129105294,20,15,14,13,12,12,12,13
Cycle_Driven-284-902Nodes,Cycle_Driven,0.086806726204685,38.0594087064,7.22040171248,27,21,21,20,17,17,17,19
Cycle_Driven-285-951Nodes,Cycle_Driven,0.007334108141015,0.813527455967,2.1256457682,7,5,4,4,4,4,4,4
Cycle_Driven-286-395Nodes,Cycle_Driven,0.472865128831202,148.958272955,8.86050678686,58,51,48,42,37,39,39,39
Cycle_Driven-287-682Nodes,Cycle_Driven,0.017332627109521,1.57066662817,2.83099193273,9,6,6,6,5,5,5,6
Cycle_Driven-288-593Nodes,Cycle_Driven,0.174798322774713,63.3637189378,7.97976130049,32,27,26,25,21,22,21,24
Cycle_Driven-289-245Nodes,Cycle_Driven,0.043292070926731,1.60575241569,2.66070468612,8,6,5,5,5,5,5,5
Cycle_Driven-290-757Nodes,Cycle_Driven,0.009505636982519,0.854463150203,2.16960624874,8,5,4,5,4,4,4,5
Cycle_Driven-291-680Nodes,Cycle_Driven,0.033929654335961,3.80120044608,3.9790703419,12,9,8,8,8,8,8,8
Cycle_Driven-292-683Nodes,Cycle_Driven,0.034623856283517,5.70182270818,4.02855395197,13,9,9,8,8,8,8,8
Cycle_Driven-293-122Nodes,Cycle_Driven,0.989432326243056,116.243050251,2.19713110743,85,80,80,80,80,80,80,80
Cycle_Driven-294-132Nodes,Cycle_Driven,0.870460328475595,100.49217042,4.12932282033,54,47,44,41,41,41,41,41
Cycle_Driven-295-723Nodes,Cycle_Driven,0.063723405478098,21.9190464035,5.59446996434,18,15,14,13,12,12,12,13
Cycle_Driven-296-716Nodes,Cycle_Driven,0.066546860960269,22.038892388,5.67939225394,19,15,14,14,12,12,12,13
Cycle_Driven-297-532Nodes,Cycle_Driven,0.056624612378404,11.263992812,4.52816505527,14,11,10,10,9,9,9,10
Cycle_Driven-298-282Nodes,Cycle_Driven,0.617223189722621,140.743177119,7.50697869837,58,53,50,42,39,40,40,41
Cycle_Driven-299-415Nodes,Cycle_Driven,0.297666026424538,87.2966693701,8.14895361064,40,34,30,29,25,26,25,26
Cycle_Driven-300-452Nodes,Cycle_Driven,0.27108882915056,83.8858647142,8.23811965059,38,32,31,29,25,25,25,26
Cycle_Driven-301-580Nodes,Cycle_Driven,0.009034601870049,0.39235987423,1.8125455656,6,4,4,4,4,4,4,4
Cycle_Driven-302-975Nodes,Cycle_Driven,0.098838519454536,57.3181569109,7.97205410496,32,25,24,24,21,20,20,21
Cycle_Driven-303-762Nodes,Cycle_Driven,0.044422830851794,13.0283525086,4.82751716098,15,12,11,11,10,10,10,11
Cycle_Driven-304-125Nodes,Cycle_Driven,0.668516129032258,67.2754209956,5.05378636687,34,29,26,24,24,24,24,24
Cycle_Driven-305-439Nodes,Cycle_Driven,0.058185373565908,7.63703920858,4.16413334659,12,10,9,9,8,8,8,9
Cycle_Driven-306-411Nodes,Cycle_Driven,0.042632484719008,1.89180356152,3.44608333257,10,8,7,7,7,7,6,7
Cycle_Driven-307-574Nodes,Cycle_Driven,0.041702391593849,3.75772893754,4.053607044,13,9,9,8,8,8,8,8
Cycle_Driven-308-263Nodes,Cycle_Driven,0.326822047426929,56.1141193886,6.71789195911,30,25,24,22,19,20,20,20
Cycle_Driven-309-513Nodes,Cycle_Driven,0.141416910331384,46.0881203639,6.79885280541,25,21,19,19,16,17,16,18
Cycle_Driven-310-855Nodes,Cycle_Driven,0.013739266198283,1.46006056754,2.83134230352,9,6,6,6,5,5,5,6
Cycle_Driven-311-211Nodes,Cycle_Driven,0.267253441661024,31.7879910922,5.6552180996,23,19,16,15,14,14,14,14
Cycle_Driven-312-114Nodes,Cycle_Driven,0.791336748952026,74.9188157548,4.43740017148,39,37,33,31,30,30,30,30
Cycle_Driven-313-405Nodes,Cycle_Driven,0.121060994988387,25.7284080361,5.63578179382,20,16,15,14,12,12,12,13
Cycle_Driven-314-345Nodes,Cycle_Driven,0.285406134142231,57.8321519574,7.36152628136,33,28,26,24,21,22,21,22
Cycle_Driven-315-981Nodes,Cycle_Driven,0.029798830847324,6.60532240406,4.49773600641,14,11,10,10,9,9,9,10
Cycle_Driven-316-927Nodes,Cycle_Driven,0.047311166562986,15.441357632,5.49013771105,18,14,13,13,12,11,11,13
Cycle_Driven-317-382Nodes,Cycle_Driven,0.170067746767256,37.6468764759,6.345350133,24,19,18,17,15,15,15,15
Cycle_Driven-318-193Nodes,Cycle_Driven,0.56908462867012,78.7020477593,6.36860241226,40,35,32,27,27,27,27,27
Cycle_Driven-319-515Nodes,Cycle_Driven,0.091753239394054,21.1143740269,5.59620670667,19,14,14,13,12,12,12,13
Cycle_Driven-320-225Nodes,Cycle_Driven,0.077738095238095,1.91282757101,3.41517736707,10,7,7,7,6,6,6,7
Cycle_Driven-321-258Nodes,Cycle_Driven,0.15033330317015,16.2939941894,4.9719151282,17,13,12,11,11,11,11,11
Cycle_Driven-322-870Nodes,Cycle_Driven,0.034599156118143,10.2379670139,4.55312068888,14,11,10,10,9,9,9,10
Cycle_Driven-323-949Nodes,Cycle_Driven,0.01579277320564,1.79753386704,3.20525318554,10,7,7,6,6,6,6,6
Cycle_Driven-324-375Nodes,Cycle_Driven,0.039657754010695,3.57408754998,3.17915517954,9,7,6,6,6,6,6,6
Cycle_Driven-325-525Nodes,Cycle_Driven,0.029174845510723,3.64005008696,3.23960917207,10,7,7,6,6,6,6,6
Cycle_Driven-326-325Nodes,Cycle_Driven,0.12343779677113,17.2942379301,5.09016026056,17,14,12,12,11,11,11,11
Cycle_Driven-327-560Nodes,Cycle_Driven,0.034129823664707,3.67358514716,3.61664390794,11,8,7,7,7,7,7,7
Cycle_Driven-328-796Nodes,Cycle_Driven,0.037245978319269,7.58314398565,4.51774055572,16,11,10,10,9,9,9,10
Cycle_Driven-329-838Nodes,Cycle_Driven,0.00368117752058,0.276106609176,1.29513149904,5,3,3,3,3,3,3,3
Cycle_Driven-330-757Nodes,Cycle_Driven,0.001950053469208,0.0680293763695,0.726683837065,4,3,3,3,3,3,3,3
Cycle_Driven-331-806Nodes,Cycle_Driven,0.112766055823559,54.3205668354,7.69516564262,30,25,23,23,19,19,19,20
Cycle_Driven-332-971Nodes,Cycle_Driven,0.080873156592736,43.5892241393,7.25676669086,28,22,21,20,18,17,17,19
Cycle_Driven-333-868Nodes,Cycle_Driven,0.019445728955719,3.66252599044,3.4039706263,11,7,7,7,6,6,6,7
Cycle_Driven-334-983Nodes,Cycle_Driven,0.00954515977317,0.923935480053,2.51003625406,9,6,5,5,5,5,5,5
Cycle_Driven-335-541Nodes,Cycle_Driven,0.069959608406928,15.1429473132,5.06309954053,16,13,12,12,10,10,10,11
Cycle_Driven-336-864Nodes,Cycle_Driven,0.026688768722372,3.80906708465,3.98641322349,13,9,9,8,8,8,8,8
Cycle_Driven-337-354Nodes,Cycle_Driven,0.329844272658888,84.4570427978,7.79013823692,36,32,30,28,24,25,25,25
Cycle_Driven-338-517Nodes,Cycle_Driven,0.02674943397358,1.78397918439,3.06174360468,9,7,6,6,6,6,6,6
Cycle_Driven-339-956Nodes,Cycle_Driven,0.062496440228702,31.5937569233,6.37541313496,22,18,17,16,14,14,14,16
Cycle_Driven-340-373Nodes,Cycle_Driven,0.661117357087261,214.724355616,8.393463438,80,74,71,58,54,55,55,55
Cycle_Driven-341-839Nodes,Cycle_Driven,0.091010721366782,38.8834677658,7.12857622743,27,21,20,20,17,17,17,19
Cycle_Driven-342-352Nodes,Cycle_Driven,0.030869593369593,1.65664733772,2.69418092165,8,6,5,5,5,5,5,5
Cycle_Driven-343-418Nodes,Cycle_Driven,0.320092251557605,96.4646269789,8.36936566705,42,36,34,31,27,28,28,28
Cycle_Driven-344-817Nodes,Cycle_Driven,0.178549571603427,100.74366143,9.43158040863,42,36,35,33,28,29,28,31
Cycle_Driven-345-952Nodes,Cycle_Driven,0.027339642481598,3.79207214373,4.24366193468,14,10,9,9,8,8,8,9
Cycle_Driven-346-590Nodes,Cycle_Driven,0.100428764639866,29.7804636149,6.24705488828,23,18,17,16,14,14,14,15
Cycle_Driven-347-930Nodes,Cycle_Driven,0.003921432457146,0.272654381646,1.43542872899,6,4,3,4,3,3,3,4
Cycle_Driven-348-884Nodes,Cycle_Driven,0.01844544769733,1.8539605721,3.34377289524,11,7,7,7,6,6,6,7
Cycle_Driven-349-904Nodes,Cycle_Driven,0.10361724438695,55.3713702941,7.84215589775,29,25,23,23,20,20,20,22
Cycle_Driven-350-845Nodes,Cycle_Driven,0.017103676491208,1.77846108125,3.14538961742,9,7,6,6,6,6,6,6
Cycle_Driven-351-380Nodes,Cycle_Driven,0.036508818219692,3.12082492037,3.06729435235,10,7,6,6,6,6,6,6
Cycle_Driven-352-946Nodes,Cycle_Driven,0.065756121570075,27.1962816514,6.50077921093,24,18,17,17,15,15,15,16
Cycle_Driven-353-776Nodes,Cycle_Driven,0.001616228799468,0.100572889153,0.647547683516,4,3,3,3,3,3,3,3
Cycle_Driven-354-590Nodes,Cycle_Driven,0.037052171160542,3.82571740085,3.8686289734,13,8,8,8,7,7,7,8
Cycle_Driven-355-897Nodes,Cycle_Driven,0.010274824812868,0.895478050892,2.48044703243,8,5,5,5,5,5,5,5
Cycle_Driven-356-466Nodes,Cycle_Driven,0.040574092020859,1.86353476903,3.58876693546,10,9,7,7,7,7,7,7
Cycle_Driven-357-315Nodes,Cycle_Driven,0.244545546456374,46.6630271426,6.66574075271,26,22,21,20,18,18,18,18
